# 神通妙巫師 繁體中文譯表 (floppy id -> 繁中)
# 片頭魔術秀
289	走到
290	一桶地板蠟。
291	雕像
292	抱歉,我認錯人了。
293	盒子
294	抱歉。
295	床
296	我要怎麼做到那件事?
297	接住!
298	購物清單
299	睡蓮葉
300	為什麼不呢?
301	除蛙草
302	看樣子是某種魔法金屬亮光劑。
303	水龍頭
304	紡車
305	柚木
306	走開!
307	我可以讓你覺得值得。
308	你不可能做得比我更糟。
309	傳送器
310	看起來像美髮剪刀。
311	你可以往上或往下。
312	一個愛吃起司、吱吱叫的小東西。
313	手冊
314	呃...不用。
315	不用了,謝謝。
316	你真的要我把整段再讀一遍嗎?
317	燉一燉應該不錯。
318	哈囉。
319	末日之塔
320	汪,汪!
321	哈!哈!哈!
322	帽子
323	一面極為閃亮的盾牌。
324	排斥器
325	罐子裡一灘臭液體。
326	你去。
327	鏘!
328	我想它睡著了。
329	在我讓你見識真正的魔法之前,快滾!
330	你想幹嘛?
331	不知道。
332	它們被固定住了。
333	好,那就這樣。
334	不。
335	汪!
336	一條有彈性的橡皮筋。
337	一張用來獻祭剃了毛的獅子的石桌。
338	小屋內
339	好!
340	若你不介意,我就不費這個事了。
341	喔,是你啊。
342	瓶子
343	好。
344	糖果
345	看起來像一塊氪石。
346	它又長又硬,末端還很尖。
347	我想不出這東西對我有什麼用。
348	期待很快再見到你。
349	我的魔法書在這一本裡。
350	陰森的雕像
# ── 字串表 351-450 ──
351	天啊...
352	我已經找到祕銀了。
353	耙子
354	一把碳化鎢輕量羊角錘。
355	你想幹嘛,小子?
356	喔。
357	壁爐
358	門
359	十字路口
360	喂!
361	油
362	我想她不會太喜歡那樣。
363	堆肥
364	什麼?然後暴露我的身分?
365	我痛扁老女巫時贏來的掃帚。
366	要是我對它們動一根爪子,那...
367	喔是嗎?
368	死亡刑具
369	地板
370	豆子
371	準備好了嗎?
372	黑貓
373	好險。
374	洞穴入口
375	能幫我調杯「冷豔紅女巫」嗎?
376	它的表面暗沉又鏽蝕。
377	我的天啊!!!
378	你知道嗎,我又不是大力士。
379	一塊末端燒焦的木頭。
380	力量藥水
381	相當於給蜜蜂抽的巨型大麻菸。
382	一盒安全火柴。
383	儘管用我極其珍貴的魔法書和狗來幫你。
384	不要再碰魔法玩意了。
385	閉嘴!
386	哇!
387	鏡子
388	衛生紙
389	喔!
390	一桶水
391	大釜
392	規矩,對。
393	喔不...
394	我想我最好留著以備不時之需。
395	這裡有個把惡魔送回地獄的咒語。
396	我不知道。
397	極其巨大、令人生畏的門。
398	那是一個空的木桶。
399	鼠骨
400	卡呂普索
401	外面
402	它們全是空的。
403	等等。
404	我能看看別的嗎?
405	直覺告訴我他們不歡迎訪客。
406	 
407	???
408	卡呂普索的紙條
409	一具克難彈弓。
410	熔岩
411	樹。
412	那實在太蠢了。
413	沉睡的巨人
414	一個金屬餿水桶。它側邊有個洞。
415	波奧提亞櫻桃木
416	水窪
417	呃...對。
418	我回來了。
419	門在哪?
420	石頭
421	樹幹
422	滾出去。
423	那我們來看看吧。
424	我不懂你的意思。
425	我從森林裡那個蠢蛋那兒拿到的。
426	金幣
427	蜂巢裡黏稠的黃色蜂蠟。
428	結冰的岩架
429	野蠻人
430	我想最好留著它們,等需要取暖時再用。
431	吼吼吼吼!
432	什麼事?
433	燻箱
434	一根從鐘裡取出的金屬棒。
435	我懂了,老兄。
436	芙蘿熟食村的大高階巫師
437	天窗
438	坐,坐。
439	我討厭甜瓜。
440	想跟一個沒生命的東西展開有智慧的對話是不可能的。
441	這個嘛...
442	攀岩釘
443	我用一些種子搗出來的。
444	楔子
445	給你。
446	我最好敲一下門。
447	為什麼?
448	你想要什麼?
449	別煩我。
450	它們被魔法和物理雙重封死了。
# ── 字串表 451-693 ──
451	一扇鑲滿黃金的厚重大門。
452	我看不出有什麼意義。
453	麻袋
454	好。
455	一張「醉德魯伊」酒館的免費啤酒兌換券。
456	一顆小鵝卵石。
457	酒保
458	它值多少?
459	啊啊啊啊啊!!!
460	好吧,有道理。
461	它的力量對我來說太強了。
462	我已經有了。
463	網子
464	我愛馬車輪餅乾。
465	我已經戴著它了!
466	書
467	那是根樹枝。
468	一塊三角形的木頭。
469	地圖
470	坑
471	放我出去!
472	我把它們搗成油了。
473	它們是什麼?
474	駝鹿頭
475	再見啦。
476	哇!
477	哈囉...
478	它牢牢鎖住了。
479	真是浪費時間和精力。
480	沒品味的傢伙!
481	我正在想辦法。
482	村莊
483	哈囉?
484	蝌蚪
485	法杖
486	地板蠟
487	喔啊。
488	什麼?
489	鍋碗瓢盆
490	盾牌
491	它把魔杖的一切都告訴你。
492	橡皮筋
493	拿來這裡。
494	真希望你也在這裡。
495	你只要來救我就行了
496	我不去。
497	可疑的藥草
498	鐵砧
499	活板門
500	幫我找些蘋果醬,我就樂意。
501	我要留給索迪德。
502	我只想要點山羊肉吃。
503	反正誰稀罕你的生意?
504	小雕像
505	西瓜
506	不,才不是。
507	它已經關上了。
508	魔法護身符
509	超強效大象感冒藥。
510	告示牌
511	希望別跟樓上那個一樣...
512	當地酒館裡有幾個巫師在閒晃,他們能幫你。
513	我已經有鑰匙了。
514	天靈靈地靈靈!
515	巧克力松露門
516	我的帽子沒有防水。
517	鐵處女
518	現在又怎麼了?
519	一朵寫著「吃我」的魔法蘑菇。
520	一個採集無脊椎動物標本的罐子。
521	錘子
522	火柴棒
523	桃花心木
524	岩石
525	鐘舌
526	愛你並獻上親吻,
527	若你不介意,我就不要了。
528	我甚至不認識任何看過它的人!
529	它可不漂亮!
530	木桶
531	它根本不是設計來打開的。
532	巨魔
533	等一下。
534	它不是耶魯鎖。
535	我的巫師小子俱樂部錢包。裡面全是沒用的雜物。
536	一個特製的超硬斧頭。
537	我最好先把它撿起來。
538	鬆脫的繃帶
539	它已經被撐開了。
540	小屋後方
541	岸邊
542	我不戴它。
543	一根看起來威力強大的巫師法杖。
544	一桶水的絕佳範例。
545	一堆小鵝卵石。
546	總之...
547	燈籠
548	把手
549	我怪他父母。
550	我比較想要雞肉。
551	水龍頭附近
552	這裡。
553	我要怎麼撿起一個洞?
554	不知道能不能要求退錢。
555	同類中的絕佳範例。
556	繩子與磁鐵
557	樹苗
558	我從這裡搆得到它們。
559	燉菜
560	附近半隻蜜蜂都沒有,做這個有什麼用?
561	上面用粉筆寫著「啤酒」。
562	你不可能做得比我更糟。
563	門
564	巨魔橋
565	1
566	標本罐
567	寶石
568	索迪德
569	船
570	嗚啊啊啊!
571	神祕掛毯
572	我把它們種在這裡,但它們連一吋都還沒長。
573	什麼事,小子?
574	寶石
575	它被固定住了。
576	它硬得有點不合我意。
577	我搆不到它們。
578	我對這件事有種不祥的預感...
579	高塔外
580	汪!汪!
581	2
582	看起來像是女巫會騎的那種東西。
583	一株有著奇特性質的特殊藥草。
584	它是用真正的矮人毛髮做的。
585	那是根羽毛。
586	矛
587	親愛的西蒙,
588	燙手貨!
589	泥土
590	龍之洞穴
591	3
592	同類中的絕佳範例。
593	一把用兩顆牙齒和一枝鉛筆做成的哥布林鑰匙。
594	狡猾的傢伙
595	附註二:用這張魔法明信片和地圖來幫你。
596	我根本不知道該從何下手。
597	你想看看別的嗎?
598	蠹蟲搶先我一步了。
599	所以...
600	4
601	魔法書
602	剪刀
603	啤酒兌換券
604	大戒指。上面有奇怪的符號。
605	蠟燭
606	還好我的帽子防火。
607	我寧可不要碰它。
608	香腸!
609	呃...
610	反正它大概也不會動。
611	想都別想!我可能會染上什麼病。
612	我想它在這裡對我沒什麼用。
613	它已經封死了。
614	我的人生毀了。
615	沒問題。
616	惡魔
617	5
618	不管他是誰,他有個超大的鼻子。
619	朗多爾火焰深坑的宣傳手冊。
620	6
621	關於索迪德你知道些什麼?
622	一座超級醜的野蠻人雕像。
623	你要我怎麼做到那件事?
624	她在我還是隻小豬時就把我從父親身邊帶走了。
625	我為我說的話道歉,行了吧?再見。
626	哈,哈,哈。
627	啊啊啊!!!
628	夠痛快玩一晚的啤酒。
629	一頂兼具時尚配件功能的養蜂帽。
630	用它來存檔、讀取或離開。
631	水窪中央
632	沒必要。它被什麼東西堵住了。
633	對。
634	這個要求會太過分嗎?
635	它已經開著了。
636	鉤子
637	是一張寫給鎮上店主的購物清單。
638	附註:在你能使用魔法書之前,你必須先成為巫師。
639	喔啊啊嗚!
640	玫瑰木
641	烏木
642	小狗狗
643	店主
644	火柴
645	盒子
646	我想我喊得再大聲也吵不醒他。
647	我相信我們能達成某種協議。
648	進入朗多爾的火焰深坑。
649	鈴鈴 鈴鈴
650	它壞了。真不知道我幹嘛買它。
651	祕銀礦石
652	繩子
653	薄荷糖
654	櫥櫃
655	龍
656	喔啊?
657	我帶了特製的生日燉菜來。
658	那好吧。
659	真的嗎?
660	一把超堅固的鋼鋸。
661	墳墓
662	妙齡女武神
663	等一下下。
664	多謝了。
665	我已經把盾牌擦乾淨了。
666	它牢牢嵌在岩壁裡。
667	噢!
668	化石
669	它是整個遊戲裡最古老的東西。
670	它散發著百年戈根索拉起司的味道。
671	化學藥品
672	巫師用品
673	說來話長。
674	我沒有資格做那件事。
675	那不算均衡飲食的一部分。
676	那沒有用。
677	我已經把盾牌擦亮了。
678	建議?
679	麵粉
680	喔。哈,哈,哈。
681	啤酒
682	巫師小子錢包
683	藥水
684	繃帶
685	我比較想要更烈一點的。
686	它說魔杖唯一的摧毀方法就是把它扔進
687	請便。
688	好耶!
689	你要我怎麼做到那件事?
690	這裡什麼都沒有。
691	它看起來真的很難過。
692	它被設定成尋找祕銀的模式。
693	一塊價值不斐的木頭。
# ── 對白 TEXT02: 巨魔橋 (32768-32857) ──
32768	是誰在我的橋上踏踏走過?
32769	呃...我們到了。
32770	只是我啦,最小的比利山羊格拉夫。
32771	我要去草原把自己養肥。
32772	然後我就要把你吞下肚。
32773	喔!不!拜託別把我吞了。
32774	我實在太小,一點也不肥。
32775	等第二隻比利山羊格拉夫來吧。
32776	他比我肥多了。
32777	快滾——
32778	這招我以前就上過當了!
32779	要是我們一直這樣下去,我就會被頂進河裡——
32780	又一次。
32781	不,不,不。
32782	全錯了。
32783	請你翻到劇本第 23 頁。
32784	我說「他比我肥多了」那句,然後,
32785	你要說「很好,那就滾吧!」
32786	接著你等第二隻,以此類推。
32787	簡單得很。
32788	聽好,格拉夫先生,
32789	我每天都被撞進那條該死的河裡,我受夠了。
32790	我快餓死了!
32791	所以呢,跟那個有名的童話相反,
32792	我要把你吃掉,再把你那邊的朋友塞進冰箱。
32793	快點,呃...
32794	呃...巨魔先生,
32795	這份工作的合約是你簽的。
32796	所以要嘛說你的台詞讓我過去,不然...
32797	就開始清空你的辦公室吧。
32798	讓我告訴你一件事。
32799	我才不在乎這份工作或這辦公室。
32800	事實上,我正打算終止我跟「格拉夫、格拉夫暨格拉夫合作社」的合約...
32801	方法就是吃掉我其中一位雇主!
32802	我們就不能講點道理嗎?
32803	你那樣做在經濟上根本不划算。
32804	我們何不像文明的成年人一樣好好談談?
32805	恐怕是適者生存,格拉夫先生。
32806	我們來檢視一下基本的生存本能。
32807	我是又大又強的肉食動物,而你是又弱又沒防禦力的草食動物。
32808	照理說,我現在應該正在剔牙、清掉你的殘骸才對。
32809	再次請你參考劇本。
32810	你會發現,只要忍住別吃我,
32811	你就有機會吞掉我那邊那位塊頭大一點的兄弟。
32812	格拉夫先生,
32813	你一直是個體貼的雇主,
32814	我年年都有耶誕獎金等等。
32815	所以我決定不吃你,改採取勞資抗爭。
32816	我要組一條糾察線。
32817	在另行通知前,任何人都不得通過這座橋。
32818	最後說一次——走開。
32819	不好意思,山羊先生。
32820	聽著...走開,小鬼。
32821	我正在處理事情。
32822	咳咳...
32823	聽著,你沒看到我很忙嗎。
32824	你這人真沒禮貌,山羊先生。
32825	以托爾金的神聖鬍鬚之名,準備受死吧!!!
32826	你是山羊還是中邪了?
32827	好吧。我知道自己不受歡迎。
32828	算了吧,小子。
32829	去找媽媽哭吧。
32830	我最好去訂些乾淨的內褲。
32831	呵,呵,呵...去煩別人吧。
32832	鬍子不錯...很有創意。
32833	你知道嗎,山羊是不會說話的。
32834	我是強大的巫師,山羊先生,所以你給我小心點!
32835	我不聽從普通農場動物的命令。
32836	你這沒大沒小的小%$#@
32837	沒必要講髒話。
32838	我會替你留意小波比的。
32839	你媽是隻綿羊。
32840	你的體毛問題還真嚴重。
32841	我還是去找個有趣點的東西聊吧。
32842	你好大的膽子!
32843	早安啊,巨魔先生。請問我能過橋嗎?
32844	不好意思,你告示牌上的「權利」拼錯了。
32845	這裡看起來是有什麼問題。
32846	你最後那句話裡的「權利」拼錯了。
32847	在我得到滿足之前,任何人都不得過橋。
32848	我要求滿足,在我得到之前,
32849	你走運了,我正好是個到處推銷滿足的業務員。
32850	而且這橋也真不錯。
32851	好,那我就去弄一些來。
32852	我每天都清理它。
32853	在我得到滿足之前,誰也不准通過。
32854	也許「你」能告訴我什麼是滿足?
32855	我跟你說過了——滿足。
32856	不管那是什麼。
32857	在我得到滿足之前,誰也不准過橋。
# ── 對白 TEXT02 續 (32858-32927) ──
32858	好...
32859	所以沒有別的路可以過去。
32860	沒有,只有這條路。
32861	你現在可以讓我過去了嗎?
32862	在我得到滿足之前不行。
32863	你為什麼不開心?
32864	「滿足」是一種脾氣很差、毛茸茸的小型囓齒動物。
32865	滿足,名詞。在欲望、需求或疑慮上得到滿足或被滿足。
32866	我口袋裡就有幾個很好的樣本。
32867	讓我看看。
32868	我好像把它忘在家裡了。
32869	每天這些肥美多汁的比利山羊都下來這裡過橋。
32870	我知道那個故事怎麼演的,可是
32871	我快餓死了,在我有山羊吃之前,
32872	你何不現在就把這兩隻吃了?
32873	你也該長點肉了。
32874	沒問題,先生。您的山羊要幾分熟?
32875	好吧,那我另找路過去。
32876	這兩隻受保護。
32877	他們的大哥可是個難纏的傢伙。
32878	相信我,我最清楚。
32879	要不是他們大哥,我早就把這兩隻吃了。
32880	他是隻非常難搞的老山羊。
32881	我已經很久沒吃山羊燉菜了。
32882	我看看能幫上什麼忙,好嗎?
32883	你居然怕一隻比利山羊???
32884	天啊,這世界是怎麼了?
32885	看來你是叫天天不應了。
32886	你就不能吃點山羊以外的東西嗎?
32887	這可不是普通的比利山羊。
32888	他有十二呎長,角大得你沒見過。
32889	以前的日子好多了。
32890	那時候我從沒這種煩惱。
32891	別的都比不上。
32892	我試過一堆別的——
32893	雞,
32894	兔子,
32895	豬——
32896	但沒一個比得上山羊。
32897	我只想要一點山羊肉吃。
32898	好,我去幫你弄些山羊來,好嗎?
32899	你的山羊要幾分熟?
32900	我得走了,忘了餵我的袋熊。
32901	我好久沒吃燉山羊了。
32902	我看看能幫你什麼,好。
32903	你知道這種行為直接違反了我們合約第三節第四段嗎?
32904	我們就不能像文明的成年人一樣談談嗎?
32905	聽著,我們理性一點。
32906	我真的很需要一些鮮嫩的青草...
32907	我相信我們能達成某種協議。
32908	好,你說的有道理。
32909	你知道,還有別的巨魔。
32910	你沒權利這麼做。
32911	我去把最大的格拉夫大哥找來。
32912	你這次太過分了。
32913	我不會,
32914	我絕不退讓。
32915	他不讓任何人過橋。
32916	比利山羊正試圖跟巨魔講道理。
32917	你脖子上那個哨子是做什麼的?
32918	那是個魔法哨子。
32919	那是我的。你不能碰。
32920	你何不自己試試看就知道了?
32921	魔法,嗯?
32922	我們來看看。
32923	人家說好奇心會害死巨魔,不過就試試吧。
32924	哼!
32925	真有用啊。
32926	我們剛講到哪了?
32927	喔對,我正要建議把你吃——
# ── 對白 33211-33290 (片頭結尾/防拷/開場) ──
33211	我聞到燒焦味...
33212	等等...
33213	噢噢噢!!!
33214	我倒想看你做得更好!
33215	不知道我能不能在這裡面找到更好的狗?
33216	我連要她電話的時間都沒有。
33217	現在,獻給你們這些傳統派...
33218	保證每次都讓觀眾傾倒。
33219	現在再變一次那個女人。
33220	啊啊啊!!!
33221	汪!汪!汪!
33222	算了。
33223	我喜歡有個性的女人。
33224	請點選羅盤方位,
33225	不對——再試一次。
33226	吼吼吼!
33227	這作業真的快把我搞瘋了。
33228	我看還是把狗找出來、再塞進烘乾機一次好了。
33229	原來你在這裡。
33230	《古老魔法書》?
33231	真是一堆老掉牙的垃圾。
33232	好了,哥布林們。
33233	這張魔法紙會變出食物。
33234	我好像聽到什麼聲音。
33235	阿利吉基。阿爾贊基。
33236	阿爾宗基。阿爾尊基。
33237	啊啊啊!!!
33238	嗚啊啊!!!
33239	哇!!!
33240	呃???
33241	????
33242	嗨,呃..你好嗎?
33243	午餐時間到!!!
33244	他身上沒多少肉。
33245	趴下,食物。
33246	要再多點胡椒。
33247	啊。
33248	哈啾!!!
33249	噢噢!!!
33250	出現在第 1 頁。
33251	出現在第 2 頁。
33252	出現在第 3 頁。
33253	出現在第 4 頁。
33254	出現在第 5 頁。
33255	出現在第 6 頁。
33256	出現在第 7 頁。
33257	出現在第 8 頁。
33258	出現在第 9 頁。
33259	出現在第 10 頁。
33260	出現在第 11 頁。
33261	出現在第 12 頁。
33262	出現在第 13 頁。
33263	出現在第 14 頁。
33264	出現在第 15 頁。
33265	出現在第 16 頁。
33266	出現在第 17 頁。
33267	出現在第 18 頁。
33268	出現在第 19 頁。
33269	出現在第 20 頁。
33270	出現在第 21 頁。
33271	出現在第 22 頁。
33272	出現在第 23 頁。
33273	出現在第 24 頁。
33274	出現在第 25 頁。
33275	出現在第 26 頁。
33276	出現在第 27 頁。
33277	出現在第 28 頁。
33278	出現在第 29 頁。
33279	出現在第 30 頁。
33280	我想我不該再打擾他了。
33281	哈囉!
33282	哇。
33283	睡得真沉。
33284	你好啊,矮人同胞。
33285	走開,我很忙。
33286	你是吃錯藥了嗎?
33287	我只是想友善一點。
33288	好啊,隨你便。看我在不在乎。
33289	需要幫忙嗎?
33290	你。
# ── 矮人密碼猜測 filler (Er... X? → 呃...X?) ──
32965	呃...Abacus?
32966	呃...Abbey?
32967	呃...Abdomen?
32968	呃...Abbot?
32969	呃...Academy?
32970	呃...Accent?
32971	呃...Ace?
32972	呃...Acetic?
32973	呃...Acid?
32974	呃...Acne?
32975	呃...Acorn?
32976	呃...Acrobat?
32977	呃...Additive?
32978	呃...Adrenalin?
32979	呃...Adverb?
32980	呃...Advert?
32981	呃...Agenda?
32982	呃...Alarm?
32983	呃...Albumen?
32984	呃...Algebra?
32985	呃...Alkali?
32986	呃...Allergy?
32987	呃...Alligator?
32988	呃...Alloy?
32989	呃...Altar?
32990	呃...Ambrosia?
32991	呃...Ammonia?
32992	呃...Amphibian?
32993	呃...Ample?
32994	呃...Amulet?
32995	呃...Anagram?
32996	呃...Annelid?
32997	呃...Anorexic?
32998	呃...Anode?
32999	呃...Antifreeze?
33000	呃...Antimony?
33001	呃...Antiseptic?
33002	呃...Antler?
33003	呃...Aphid?
33004	呃...Apple?
33005	呃...Apricot?
33006	呃...Arachnid?
33007	呃...Archer?
33008	呃...Armour?
33009	呃...Array?
33010	呃...Arsenic?
33011	呃...Asparagus?
33012	呃...Asphalt?
33013	呃...Assassin?
33014	呃...Astral?
33015	呃...Asylum?
33016	呃...Atom?
33017	呃...Atropine?
33018	呃...Attic?
33019	呃...Attorney?
33020	呃...Aura?
33021	呃...Author?
33022	呃...Autumn?
33023	呃...Average?
33024	呃...Avocado?
33025	呃...Axial?
33026	呃...Baby?
33027	呃...Bacteria?
33028	呃...Bailiff?
33029	呃...Bakelite?
33030	呃...Baldric?
33031	呃...Ballast?
33032	呃...Bamboo?
33033	呃...Bandicoot?
33034	呃...Bannister?
33035	呃...Banquet?
33036	呃...Baptism?
33037	呃...Bard?
33038	呃...Baritone?
33039	呃...Barium?
33040	呃...Baroque?
33041	呃...Barrow?
33042	呃...Basilisk?
33043	呃...Bass?
33044	呃...Batman?
33045	呃...Batter?
33046	呃...Bead?
33047	呃...Beak?
33048	呃...Bear?
33049	呃...Bedroom?
34536	呃...Sorry?
# ── 對白 32928-33162 (巨魔橋尾/矮人守衛/沼澤人) ──
32928	這傢伙在煩你嗎?
32929	對,咬他。
32930	喔 %$#@!
32931	你一直欺負我朋友。
32932	沒沒沒有,先生。
32933	他可不這麼認為。
32934	我該怎麼處置他?
32935	把他扔進溪裡。
32936	啊啊啊啊!
32937	現在沒事了吧?
32938	嗯。多謝了。
32939	幹得好。
32940	只限矮人!
32941	我是矮人。
32942	你當然是啦。
32943	快滾,不然嚐嚐我矛尖的滋味!
32944	真是好人。
32945	我不是叫你滾了嗎!
32946	可是,我「真的」是矮人。
32947	聽著,老兄,
32948	矮人都有鬍子。
